"","uterus","kidney","testis","pancreas","stomach","prostate","ovary","thyroid.gland","adrenal.gland","salivary.gland","spleen","esophagus"
"ENSG00000007933",NA,5.74363824940761e-06,NA,NA,2.81272745921856e-05,NA,NA,NA,2.13866275883169e-07,NA,NA,9.68861692900504e-06
"ENSG00000005249",4.6577304109769e-06,6.52171570360438e-06,1.85723295395557e-05,3.88739952264872e-06,3.78570889061403e-05,9.19857405330372e-05,0.000421008440708053,3.81040257507143e-06,3.63674345572196e-05,9.99097989419621e-06,4.05016290790336e-05,4.02026688837337e-06
"ENSG00000009335",NA,1.48938963100762e-06,1.11057662662259e-05,6.44670055519892e-07,1.61750276598583e-05,1.04786408163786e-05,1.14596692192321e-05,1.55922107057809e-06,3.19390972677144e-06,5.8314600671897e-06,3.0827300934289e-07,3.36881489793384e-06
"ENSG00000010327",NA,8.28345873311292e-07,4.68565832544287e-08,2.86868665434517e-07,6.25960736694424e-06,NA,2.12041225703867e-07,1.63346123749213e-07,2.04652628513389e-06,6.87229682388414e-07,7.7052917621794e-06,3.75944776522829e-07
"ENSG00000001630",3.38291993283431e-06,1.16182819330288e-06,7.01428845819871e-05,NA,3.49431028100118e-05,3.50688189556885e-06,NA,NA,0.000140218503262071,4.08330570987686e-06,NA,NA
"ENSG00000017260",NA,2.02804046443816e-07,1.93374752564541e-06,NA,1.68147063015831e-07,NA,NA,NA,NA,NA,NA,NA
"ENSG00000006453",NA,NA,NA,NA,1.05551722996029e-05,NA,NA,NA,NA,1.25646329473755e-06,NA,1.4810763870714e-07
"ENSG00000005194",1.77782643680859e-06,1.87228842766697e-06,2.25347183803674e-05,3.4506206262088e-06,9.44915641350646e-06,8.81891380739786e-07,NA,NA,1.45473343299975e-05,1.4639075748274e-05,4.84905204015026e-06,1.35057976613337e-05
"ENSG00000011454",2.45836480076798e-07,6.34151308634698e-07,1.88760485197391e-05,NA,5.79443515396718e-06,6.62805422830874e-06,6.68489445871929e-06,6.24705467554644e-07,1.50973222118948e-06,5.2490772829762e-06,8.14371390203863e-07,5.91335392373976e-06
"ENSG00000017797",NA,NA,4.81088272250846e-06,NA,6.86289385620559e-07,NA,1.57802646331146e-06,NA,1.05877386611179e-06,NA,1.64160891901226e-07,NA
"ENSG00000015285",NA,NA,NA,5.61583109209156e-06,3.74906815834397e-06,NA,NA,NA,NA,NA,5.98593874049302e-05,NA
"ENSG00000016391",NA,0.000271040324122336,5.395779527332e-06,1.45008226830941e-06,3.48792287306474e-05,NA,NA,NA,NA,0.000163040417587075,NA,NA
"ENSG00000008952",1.34782353336033e-06,2.94544324606994e-06,NA,NA,NA,1.09869120244107e-05,1.39837301949013e-05,NA,NA,1.5039160042614e-05,NA,NA
"ENSG00000006715",2.06827886463554e-07,NA,6.54537267364776e-06,1.26891427171175e-07,6.40395465331805e-06,1.01781185962333e-06,1.21027329062083e-06,7.03094115254835e-07,5.0016880643837e-06,1.48201323468411e-06,1.13721765401427e-05,7.63308722165321e-07
"ENSG00000004975",NA,NA,NA,NA,NA,NA,NA,5.53495790132082e-07,NA,NA,NA,5.79593641037256e-07
"ENSG00000013364",2.54170015259086e-06,3.5411064550654e-05,0.000133319425643984,1.48846061977809e-06,2.02516882344592e-05,2.01653896884668e-06,7.75591260987676e-06,7.85528562523122e-07,1.73143978297206e-05,1.70791941712647e-06,2.39237572469397e-06,1.75282464965464e-05
"ENSG00000010292",NA,NA,NA,NA,1.39829220301653e-07,NA,NA,NA,NA,NA,NA,1.16221525606827e-06
"ENSG00000008988",1.10430196766323e-05,0.000327899793374863,0.000134228440044513,4.19874249910777e-05,NA,1.09440194445485e-05,0.00015594751832812,2.74025880563704e-06,2.66160159427951e-05,0.000146351288370505,2.89980009666663e-06,1.13161826078955e-05
"ENSG00000005436",NA,NA,4.32830897317996e-06,NA,NA,NA,2.78703560527347e-08,NA,NA,NA,NA,NA
"ENSG00000010165",2.93587719167705e-07,3.66864775501395e-07,1.24181847865946e-05,NA,3.48576329114931e-06,2.73229083274552e-07,2.06462565702871e-06,5.56513498733197e-07,8.13595204312882e-07,8.39854879926339e-07,9.03484280957291e-07,3.12339465669987e-06
